date,open,high,low,close,volume
2024-05-22 13:18:00,210.96,210.96,210.96,210.96,100
2024-05-22 13:19:00,210.95,211.03,210.95,210.97,1200
2024-05-22 13:20:00,210.935,210.935,210.9,210.9,419
2024-05-22 13:21:00,210.91,210.92,210.88,210.92,1259
2024-05-22 13:22:00,210.925,210.97,210.925,210.97,300
2024-05-22 13:23:00,211.03,211.07,211.03,211.07,400
2024-05-22 13:24:00,210.985,211.0,210.98,211.0,2046
2024-05-22 13:25:00,211.0,211.0,211.0,211.0,265
2024-05-22 13:26:00,210.9563,210.9563,210.9563,210.9563,115
2024-05-22 13:27:00,210.955,210.955,210.955,210.955,100
2024-05-22 13:28:00,210.92,211.04,210.92,211.04,1825
2024-05-22 13:29:00,211.07,211.07,210.99,210.99,538
2024-05-22 13:30:00,210.97,210.97,210.95,210.95,500
2024-05-22 13:33:00,210.955,210.955,210.955,210.955,200
2024-05-22 13:34:00,210.96,210.96,210.96,210.96,100
2024-05-22 13:35:00,210.96,210.99,210.96,210.99,200
2024-05-22 13:36:00,210.99,211.04,210.95,210.95,2200
2024-05-22 13:37:00,211.0599,211.07,211.0,211.01,2276
2024-05-22 13:38:00,211.01,211.23,211.01,211.18,9182
2024-05-22 13:39:00,211.23,211.23,211.165,211.215,600
2024-05-22 13:40:00,211.185,211.28,211.185,211.28,500
2024-05-22 13:41:00,211.34,211.34,211.34,211.34,600
2024-05-22 13:42:00,211.38,211.405,211.38,211.405,200
2024-05-22 13:43:00,211.385,211.385,211.385,211.385,100
2024-05-22 13:45:00,211.345,211.46,211.345,211.405,400
2024-05-22 13:46:00,211.49,211.5058,211.41,211.465,2594
2024-05-22 13:47:00,211.45,211.45,211.45,211.45,100
2024-05-22 13:48:00,211.36,211.41,211.3,211.36,1910
2024-05-22 13:49:00,211.375,211.375,211.375,211.375,100
2024-05-22 13:51:00,211.4,211.4,211.37,211.37,300
2024-05-22 13:52:00,211.38,211.38,211.32,211.33,700
2024-05-22 13:53:00,211.345,211.345,211.3382,211.345,735
2024-05-22 13:54:00,211.345,211.44,211.345,211.44,10951
2024-05-22 13:55:00,211.37,211.3784,211.24,211.24,1919
2024-05-22 13:56:00,211.22,211.22,211.22,211.22,100
2024-05-22 13:57:00,211.19,211.19,211.19,211.19,318
2024-05-22 13:58:00,211.19,211.215,211.188,211.215,640
2024-05-22 13:59:00,211.19,211.19,211.12,211.12,500
2024-05-22 14:00:00,211.155,211.155,211.03,211.03,1662
2024-05-22 14:01:00,211.15,211.1586,211.085,211.1586,788
2024-05-22 14:02:00,211.0447,211.0447,210.895,210.895,1796
2024-05-22 14:03:00,210.9,210.9,210.775,210.775,400
2024-05-22 14:04:00,210.86,210.87,210.86,210.87,996
2024-05-22 14:05:00,210.89,211.0,210.89,211.0,400
2024-05-22 14:07:00,210.945,210.945,210.89,210.89,536
2024-05-22 14:08:00,210.914,210.914,210.914,210.914,141
2024-05-22 14:09:00,210.958,210.958,210.8836,210.8836,522
2024-05-22 14:10:00,210.91,210.91,210.91,210.91,500
2024-05-22 14:11:00,210.99,210.99,210.99,210.99,100
2024-05-22 14:12:00,210.93,210.93,210.89,210.89,279
2024-05-22 14:13:00,210.88,210.98,210.88,210.98,300
2024-05-22 14:14:00,210.98,210.98,210.91,210.91,200
2024-05-22 14:15:00,210.89,210.98,210.89,210.9799,700
2024-05-22 14:16:00,210.889,210.92,210.889,210.92,300
2024-05-22 14:17:00,210.92,211.0,210.92,210.96,1600
2024-05-22 14:18:00,210.99,210.99,210.96,210.9887,404
2024-05-22 14:19:00,210.935,211.01,210.935,211.01,1739
2024-05-22 14:20:00,211.02,211.11,210.99,211.04,2283
2024-05-22 14:21:00,211.0,211.09,211.0,211.035,2470
2024-05-22 14:22:00,211.035,211.035,211.0245,211.035,343
2024-05-22 14:23:00,211.03,211.03,211.0,211.0,400
2024-05-22 14:24:00,211.02,211.065,210.98,211.05,862
2024-05-22 14:25:00,211.045,211.045,211.02,211.02,200
2024-05-22 14:26:00,211.11,211.125,211.11,211.125,500
2024-05-22 14:27:00,211.07,211.07,211.07,211.07,100
2024-05-22 14:28:00,211.0,211.065,211.0,211.065,500
2024-05-22 14:29:00,211.01,211.055,211.01,211.05,852
2024-05-22 14:30:00,211.02,211.07,211.02,211.07,200
2024-05-22 14:31:00,211.065,211.065,210.93,210.93,1700
2024-05-22 14:32:00,210.94,210.94,210.94,210.94,100
2024-05-22 14:33:00,210.99,211.05,210.91,211.0,3976
2024-05-22 14:35:00,211.0,211.05,211.0,211.0,320
2024-05-22 14:36:00,211.015,211.02,210.98,211.02,500
2024-05-22 14:37:00,211.06,211.16,211.05,211.05,800
2024-05-22 14:38:00,211.13,211.13,211.13,211.13,455
2024-05-22 14:39:00,211.22,211.26,211.1901,211.1901,1326
2024-05-22 14:40:00,211.29,211.29,211.18,211.19,1700
2024-05-22 14:41:00,211.14,211.18,211.14,211.145,400
2024-05-22 14:42:00,211.1,211.11,211.1,211.11,450
2024-05-22 14:43:00,211.11,211.13,210.97,211.0,3517
2024-05-22 14:44:00,211.0,211.0,210.98,211.0,553
2024-05-22 14:45:00,211.0,211.0,210.92,210.92,4014
2024-05-22 14:46:00,210.99,210.99,210.99,210.99,200
2024-05-22 14:47:00,210.96,210.99,210.96,210.99,425
2024-05-22 14:48:00,211.0,211.0,210.9421,210.96,1539
2024-05-22 14:49:00,211.02,211.02,210.98,210.98,200
2024-05-22 14:50:00,210.97,210.97,210.97,210.97,100
2024-05-22 14:51:00,210.95,211.04,210.95,211.04,1277
2024-05-22 14:52:00,211.065,211.065,211.065,211.065,100
2024-05-22 14:53:00,211.105,211.105,211.1,211.1,400
2024-05-22 14:54:00,211.05,211.055,211.02,211.02,1000
2024-05-22 14:55:00,211.02,211.02,211.02,211.02,100
2024-05-22 14:56:00,211.03,211.05,211.03,211.05,1590
2024-05-22 14:57:00,211.05,211.06,211.04,211.06,1300
2024-05-22 14:58:00,211.0525,211.075,211.05,211.0575,1538
2024-05-22 14:59:00,211.0575,211.06,211.0,211.04,7375
2024-05-22 15:00:00,211.045,211.21,211.03,211.065,3577
2024-05-22 15:01:00,211.1,211.1,211.01,211.01,1100
2024-05-22 15:02:00,211.03,211.03,210.965,211.0,1500
2024-05-22 15:03:00,211.0,211.13,211.0,211.13,78776
2024-05-22 15:04:00,211.13,211.13,211.1,211.105,900
2024-05-22 15:05:00,211.105,211.15,211.105,211.15,1829
2024-05-22 15:06:00,211.21,211.25,211.11,211.12,2300
2024-05-22 15:07:00,211.12,211.15,211.11,211.12,700
2024-05-22 15:08:00,211.12,211.21,211.12,211.12,500
2024-05-22 15:09:00,211.13,211.21,211.12,211.19,1300
2024-05-22 15:10:00,211.23,211.23,211.23,211.23,100
2024-05-22 15:11:00,211.21,211.21,211.14,211.17,2196
2024-05-22 15:12:00,211.19,211.28,211.17,211.2575,2755
2024-05-22 15:13:00,211.275,211.31,211.25,211.31,568
2024-05-22 15:14:00,211.31,211.38,211.31,211.38,225
2024-05-22 15:15:00,211.355,211.4,211.355,211.4,200
2024-05-22 15:16:00,211.46,211.645,211.46,211.645,1185
2024-05-22 15:17:00,211.65,211.76,211.65,211.76,400
2024-05-22 15:18:00,211.72,211.72,211.57,211.595,3523
2024-05-22 15:19:00,211.58,211.58,211.4,211.445,1700
2024-05-22 15:20:00,211.44,211.49,211.4,211.49,1249
2024-05-22 15:21:00,211.495,211.53,211.44,211.53,1300
2024-05-22 15:22:00,211.48,211.53,211.48,211.53,400
2024-05-22 15:23:00,211.46,211.46,211.42,211.44,700
2024-05-22 15:24:00,211.46,211.505,211.4101,211.4101,7016
2024-05-22 15:25:00,211.42,211.459,211.4,211.45,800
2024-05-22 15:26:00,211.45,211.45,211.39,211.4,1200
2024-05-22 15:27:00,211.4,211.53,211.4,211.53,3973
2024-05-22 15:28:00,211.48,211.699,211.48,211.56,3088
2024-05-22 15:29:00,211.61,211.64,211.61,211.62,1400
2024-05-22 15:30:00,211.65,211.65,211.55,211.56,2407
2024-05-22 15:31:00,211.57,211.57,211.55,211.55,400
2024-05-22 15:32:00,211.609,211.61,211.56,211.57,1805
2024-05-22 15:33:00,211.5662,211.6,211.5662,211.6,450
2024-05-22 15:34:00,211.575,211.575,211.51,211.52,2440
2024-05-22 15:35:00,211.52,211.7,211.52,211.63,9021
2024-05-22 15:36:00,211.67,211.685,211.63,211.68,779
2024-05-22 15:37:00,211.685,211.69,211.6382,211.69,1276
2024-05-22 15:38:00,211.65,211.7599,211.65,211.7599,1298
2024-05-22 15:39:00,211.7,211.75,211.66,211.66,2096
2024-05-22 15:40:00,211.72,211.77,211.65,211.77,1000
2024-05-22 15:41:00,211.79,211.85,211.79,211.815,500
2024-05-22 15:42:00,211.84,211.88,211.835,211.835,1500
2024-05-22 15:43:00,211.84,211.84,211.8,211.8,600
2024-05-22 15:44:00,211.77,211.779,211.68,211.685,2122
2024-05-22 15:45:00,211.74,211.87,211.74,211.87,4067
2024-05-22 15:46:00,211.88,211.88,211.65,211.65,1897
2024-05-22 15:47:00,211.66,211.66,211.56,211.59,1200
2024-05-22 15:48:00,211.59,211.709,211.57,211.58,5100
2024-05-22 15:49:00,211.59,211.595,211.42,211.42,8982
2024-05-22 15:50:00,211.4,211.469,211.27,211.27,2600
2024-05-22 15:51:00,211.27,211.35,211.27,211.35,8098
2024-05-22 15:52:00,211.35,211.37,211.28,211.3,2859
2024-05-22 15:53:00,211.329,211.375,211.31,211.34,3301
2024-05-22 15:54:00,211.33,211.59,211.27,211.52,13471
2024-05-22 15:55:00,211.56,211.7,211.53,211.55,24038
2024-05-22 15:56:00,211.55,211.6,211.46,211.46,5998
2024-05-22 15:57:00,211.49,211.55,211.48,211.49,8549
2024-05-22 15:58:00,211.47,211.5,211.43,211.43,6987
2024-05-22 15:59:00,211.44,211.49,211.41,211.47,20279
2024-05-22 16:00:00,211.46,211.48,211.46,211.48,189729
2024-05-22 16:31:00,211.48,211.48,211.48,211.48,3580
2024-05-23 09:30:00,211.36,211.59,210.8971,210.8971,13885
2024-05-23 09:31:00,211.245,211.245,211.24,211.24,400
2024-05-23 09:32:00,211.24,211.24,211.24,211.24,500
2024-05-23 09:33:00,211.24,211.58,211.24,211.58,600
2024-05-23 09:34:00,211.06,211.235,210.89,210.8965,1929
2024-05-23 09:35:00,211.46,211.54,211.27,211.285,1294
2024-05-23 09:36:00,211.205,211.205,211.205,211.205,100
2024-05-23 09:37:00,210.96,210.96,210.96,210.96,200
2024-05-23 09:38:00,211.075,211.1388,210.77,210.77,2076
2024-05-23 09:39:00,210.685,210.685,210.61,210.61,200
2024-05-23 09:40:00,210.58,210.7,210.4,210.44,500
2024-05-23 09:41:00,210.525,210.525,210.41,210.41,200
2024-05-23 09:42:00,210.48,210.52,210.43,210.52,800
2024-05-23 09:43:00,210.35,210.47,210.32,210.47,300
2024-05-23 09:44:00,210.34,210.48,210.34,210.36,500
2024-05-23 09:45:00,210.31,210.4,210.155,210.23,2015
2024-05-23 09:46:00,210.3,210.42,210.3,210.42,200
2024-05-23 09:47:00,210.44,210.485,210.44,210.485,300
2024-05-23 09:48:00,210.495,210.495,210.41,210.41,713
2024-05-23 09:49:00,210.48,210.77,210.48,210.77,1740
2024-05-23 09:50:00,210.76,210.77,210.61,210.76,1897
2024-05-23 09:51:00,210.67,210.832,210.67,210.68,497
2024-05-23 09:52:00,210.67,210.72,210.53,210.53,1101
2024-05-23 09:53:00,210.585,210.585,210.5,210.5,477
2024-05-23 09:54:00,210.65,210.65,210.61,210.615,500
2024-05-23 09:55:00,210.76,210.91,210.7,210.91,700
2024-05-23 09:56:00,210.84,210.885,210.73,210.885,402
2024-05-23 09:57:00,210.89,211.05,210.87,210.87,1460
2024-05-23 09:58:00,210.8741,210.875,210.81,210.81,350
2024-05-23 09:59:00,210.87,211.25,210.75,211.24,966
2024-05-23 10:00:00,211.25,211.51,211.25,211.405,2106
2024-05-23 10:01:00,211.395,211.49,211.34,211.375,2771
2024-05-23 10:02:00,211.32,211.39,211.285,211.39,900
2024-05-23 10:03:00,211.295,211.295,211.18,211.25,1000
2024-05-23 10:04:00,211.25,211.32,211.25,211.32,500
2024-05-23 10:05:00,211.255,211.42,211.255,211.42,550
2024-05-23 10:06:00,211.3,211.3,211.24,211.275,759
2024-05-23 10:07:00,211.22,211.36,211.22,211.345,2839
2024-05-23 10:08:00,211.36,211.37,211.31,211.37,644
2024-05-23 10:09:00,211.365,211.38,211.365,211.38,400
2024-05-23 10:10:00,211.37,211.42,211.37,211.42,922
2024-05-23 10:11:00,211.48,211.62,211.48,211.62,1000
2024-05-23 10:12:00,211.535,211.61,211.525,211.585,517
2024-05-23 10:13:00,211.59,211.69,211.48,211.48,790
2024-05-23 10:14:00,211.595,211.6,211.49,211.5,1323
2024-05-23 10:15:00,211.63,211.75,211.61,211.75,2758
2024-05-23 10:16:00,211.73,211.745,211.39,211.39,3453
2024-05-23 10:17:00,211.49,211.5,211.3,211.395,1981
2024-05-23 10:18:00,211.54,211.54,211.415,211.485,742
2024-05-23 10:19:00,211.395,211.395,211.395,211.395,354
2024-05-23 10:20:00,211.38,211.38,211.23,211.32,602
2024-05-23 10:21:00,211.33,211.33,211.33,211.33,200
2024-05-23 10:22:00,211.32,211.38,211.29,211.29,700
2024-05-23 10:23:00,211.315,211.32,211.315,211.32,300
2024-05-23 10:24:00,211.1995,211.29,211.1995,211.29,300
2024-05-23 10:25:00,211.4,211.44,211.315,211.355,700
2024-05-23 10:26:00,211.37,211.37,211.365,211.365,440
2024-05-23 10:27:00,211.385,211.385,211.22,211.22,905
2024-05-23 10:28:00,211.27,211.27,211.27,211.27,100
2024-05-23 10:29:00,211.36,211.36,211.265,211.29,1137
2024-05-23 10:30:00,211.3,211.4099,211.25,211.31,1473
2024-05-23 10:31:00,211.25,211.71,211.22,211.7,52344
2024-05-23 10:32:00,211.755,211.88,211.75,211.845,1700
2024-05-23 10:33:00,211.86,211.86,211.56,211.665,2652
2024-05-23 10:34:00,211.48,211.53,211.325,211.42,632
2024-05-23 10:35:00,211.33,211.45,211.33,211.45,424
2024-05-23 10:36:00,211.53,211.53,211.32,211.32,400
2024-05-23 10:37:00,211.29,211.48,211.29,211.32,1446
2024-05-23 10:38:00,211.4,211.48,211.35,211.48,400
2024-05-23 10:39:00,211.46,211.6441,211.44,211.6441,1045
2024-05-23 10:40:00,211.7,211.74,211.58,211.74,600
2024-05-23 10:41:00,211.64,211.74,211.64,211.74,400
2024-05-23 10:42:00,211.74,211.74,211.56,211.64,600
2024-05-23 10:43:00,211.64,211.72,211.55,211.615,406
2024-05-23 10:44:00,211.54,211.58,211.53,211.58,500
2024-05-23 10:45:00,211.61,211.61,211.54,211.54,200
2024-05-23 10:46:00,211.54,211.68,211.54,211.605,300
2024-05-23 10:47:00,211.68,211.68,211.53,211.53,1349
2024-05-23 10:48:00,211.505,211.505,211.505,211.505,200
2024-05-23 10:49:00,211.64,211.71,211.64,211.71,200
2024-05-23 10:50:00,211.71,211.71,211.6,211.6,800
2024-05-23 10:51:00,211.64,211.72,211.64,211.72,700
2024-05-23 10:52:00,211.7186,211.825,211.64,211.825,700
2024-05-23 10:53:00,211.82,211.82,211.73,211.73,400
2024-05-23 10:54:00,211.78,211.78,211.61,211.63,800
2024-05-23 10:55:00,211.655,211.655,211.655,211.655,100
2024-05-23 10:56:00,211.72,211.72,211.665,211.71,600
2024-05-23 10:57:00,211.685,211.75,211.68,211.68,519
2024-05-23 10:58:00,211.62,211.66,211.62,211.66,363
2024-05-23 10:59:00,211.71,211.7475,211.71,211.735,1225
2024-05-23 11:00:00,211.7,211.735,211.7,211.735,428
2024-05-23 11:01:00,211.735,211.735,211.65,211.65,500
2024-05-23 11:02:00,211.655,211.71,211.645,211.71,710
2024-05-23 11:03:00,211.645,211.645,211.58,211.58,1019
2024-05-23 11:04:00,211.67,211.735,211.62,211.62,1037
2024-05-23 11:05:00,211.56,211.57,211.51,211.54,600
2024-05-23 11:07:00,211.575,211.575,211.55,211.55,200
2024-05-23 11:08:00,211.6,211.6,211.57,211.57,200
2024-05-23 11:09:00,211.6,211.615,211.6,211.615,602
2024-05-23 11:10:00,211.615,211.745,211.615,211.745,1000
2024-05-23 11:11:00,211.745,211.745,211.73,211.73,200
2024-05-23 11:12:00,211.73,211.73,211.73,211.73,100
2024-05-23 11:13:00,211.735,211.8,211.72,211.8,300
2024-05-23 11:14:00,211.79,211.79,211.79,211.79,100
2024-05-23 11:15:00,211.76,211.85,211.76,211.85,1057
2024-05-23 11:16:00,211.835,211.835,211.835,211.835,100
2024-05-23 11:17:00,211.84,212.105,211.84,212.08,24510
2024-05-23 11:18:00,212.14,212.24,212.115,212.24,6886
2024-05-23 11:19:00,212.32,212.32,212.29,212.29,1004
2024-05-23 11:20:00,212.35,212.36,212.35,212.36,200
2024-05-23 11:21:00,212.385,212.385,212.33,212.33,200
2024-05-23 11:22:00,212.24,212.255,212.19,212.245,1582
2024-05-23 11:23:00,212.18,212.345,212.18,212.33,1156
2024-05-23 11:24:00,212.31,212.36,212.31,212.36,400
2024-05-23 11:25:00,212.305,212.36,212.305,212.36,200
2024-05-23 11:26:00,212.305,212.38,212.305,212.305,400
2024-05-23 11:27:00,212.38,212.39,212.38,212.38,1401
2024-05-23 11:28:00,212.365,212.38,212.32,212.32,500
2024-05-23 11:29:00,212.375,212.409,212.29,212.31,644
2024-05-23 11:30:00,212.32,212.37,212.32,212.32,663
2024-05-23 11:32:00,212.37,212.39,212.36,212.39,500
2024-05-23 11:33:00,212.375,212.375,212.375,212.375,100
2024-05-23 11:34:00,212.38,212.69,212.38,212.62,1250
2024-05-23 11:35:00,212.62,212.63,212.6,212.63,300
2024-05-23 11:36:00,212.6222,212.64,212.62,212.64,852
2024-05-23 11:37:00,212.69,212.69,212.57,212.595,1287
2024-05-23 11:38:00,212.56,212.56,212.56,212.56,100
2024-05-23 11:39:00,212.58,212.64,212.58,212.64,966
2024-05-23 11:40:00,212.693,212.75,212.61,212.63,700
2024-05-23 11:41:00,212.66,212.69,212.6478,212.69,420
2024-05-23 11:42:00,212.6,212.62,212.55,212.6,1828
2024-05-23 11:43:00,212.585,212.585,212.5,212.5,300
2024-05-23 11:44:00,212.51,212.57,212.49,212.57,1291
2024-05-23 11:45:00,212.6043,212.6043,212.55,212.55,737
2024-05-23 11:46:00,212.61,212.675,212.61,212.675,500
2024-05-23 11:47:00,212.675,212.69,212.56,212.69,1200
2024-05-23 11:48:00,212.62,212.68,212.62,212.62,2163
2024-05-23 11:49:00,212.655,212.655,212.52,212.57,1715
2024-05-23 11:50:00,212.575,212.575,212.5,212.5,321
2024-05-23 11:51:00,212.61,212.62,212.54,212.59,1557
2024-05-23 11:52:00,212.52,212.56,212.52,212.56,200
2024-05-23 11:53:00,212.51,212.57,212.4903,212.57,811
2024-05-23 11:54:00,212.555,212.555,212.54,212.555,800
2024-05-23 11:55:00,212.555,212.57,212.55,212.55,414
2024-05-23 11:56:00,212.565,212.61,212.565,212.61,453
2024-05-23 11:57:00,212.54,212.74,212.51,212.71,1355
2024-05-23 11:58:00,212.73,212.73,212.665,212.665,514
2024-05-23 12:00:00,212.691,212.691,212.691,212.691,219
2024-05-23 12:01:00,212.63,212.6959,212.59,212.59,979
2024-05-23 12:02:00,212.56,212.57,212.56,212.57,991
2024-05-23 12:03:00,212.57,212.58,212.53,212.55,831
2024-05-23 12:05:00,212.56,212.56,212.56,212.56,100
2024-05-23 12:06:00,212.5452,212.56,212.44,212.47,1874
2024-05-23 12:08:00,212.435,212.48,212.36,212.36,1100
2024-05-23 12:09:00,212.405,212.405,212.405,212.405,104
2024-05-23 12:10:00,212.46,212.52,212.41,212.52,5706
2024-05-23 12:11:00,212.52,212.52,212.48,212.505,661
2024-05-23 12:12:00,212.45,212.47,212.43,212.465,800
2024-05-23 12:14:00,212.51,212.51,212.51,212.51,100
2024-05-23 12:15:00,212.5459,212.557,212.5,212.5,491
2024-05-23 12:16:00,212.5475,212.58,212.5475,212.58,400
2024-05-23 12:17:00,212.47,212.4982,212.47,212.4982,500
2024-05-23 12:18:00,212.465,212.465,212.42,212.445,454
2024-05-23 12:19:00,212.37,212.375,212.36,212.36,300
2024-05-23 12:20:00,212.35,212.46,212.35,212.46,700
2024-05-23 12:21:00,212.425,212.451,212.3612,212.385,622
2024-05-23 12:22:00,212.4199,212.43,212.34,212.405,920
2024-05-23 12:23:00,212.42,212.42,212.34,212.34,732
2024-05-23 12:24:00,212.34,212.35,212.34,212.35,300
2024-05-23 12:25:00,212.41,212.41,212.37,212.37,1149
2024-05-23 12:26:00,212.34,212.34,212.32,212.32,200
2024-05-23 12:27:00,212.32,212.362,212.28,212.3458,1017
2024-05-23 12:28:00,212.29,212.3505,212.21,212.25,3924
2024-05-23 12:29:00,212.295,212.301,212.25,212.25,817
2024-05-23 12:30:00,212.23,212.28,212.23,212.25,302
2024-05-23 12:31:00,212.22,212.265,212.21,212.225,878
2024-05-23 12:32:00,212.26,212.28,212.16,212.2,1946
2024-05-23 12:34:00,212.14,212.14,212.095,212.095,400
2024-05-23 12:35:00,212.095,212.17,212.095,212.17,700
2024-05-23 12:36:00,212.45,212.45,212.355,212.355,1051
2024-05-23 12:37:00,212.365,212.365,212.29,212.29,200
2024-05-23 12:38:00,212.28,212.28,212.28,212.28,100
2024-05-23 12:40:00,212.325,212.325,212.325,212.325,1000
2024-05-23 12:41:00,212.26,212.265,212.19,212.19,833
2024-05-23 12:42:00,212.22,212.22,212.22,212.22,200
2024-05-23 12:43:00,212.22,212.28,212.195,212.28,505
2024-05-23 12:44:00,212.255,212.26,212.22,212.22,1101
2024-05-23 12:45:00,212.225,212.225,212.16,212.215,300
2024-05-23 12:46:00,212.215,212.26,212.16,212.26,575
2024-05-23 12:47:00,212.215,212.215,212.2,212.2,200
2024-05-23 12:48:00,212.15,212.15,212.14,212.14,200
2024-05-23 12:49:00,212.18,212.18,212.11,212.11,200
2024-05-23 12:50:00,212.22,212.22,212.22,212.22,108
2024-05-23 12:51:00,212.18,212.18,212.11,212.17,600
2024-05-23 12:53:00,212.17,212.17,212.07,212.07,900
2024-05-23 12:55:00,212.14,212.14,212.14,212.14,100
2024-05-23 12:56:00,212.08,212.095,212.03,212.07,1117
2024-05-23 12:57:00,212.1099,212.1099,212.1099,212.1099,754
2024-05-23 12:58:00,212.08,212.08,211.99,211.99,200
2024-05-23 12:59:00,212.045,212.12,212.045,212.11,927
2024-05-23 13:00:00,212.07,212.07,212.05,212.06,700
2024-05-23 13:01:00,212.06,212.06,212.06,212.06,100
2024-05-23 13:02:00,212.06,212.1299,212.06,212.1299,484
2024-05-23 13:03:00,212.065,212.065,212.065,212.065,100
2024-05-23 13:04:00,212.055,212.12,212.055,212.12,300
2024-05-23 13:05:00,212.116,212.116,212.116,212.116,100
2024-05-23 13:06:00,212.08,212.12,212.08,212.12,200
2024-05-23 13:08:00,212.12,212.12,212.12,212.12,400
2024-05-23 13:09:00,212.12,212.12,212.07,212.07,700
2024-05-23 13:10:00,212.09,212.09,212.02,212.02,300
2024-05-23 13:11:00,212.04,212.04,212.04,212.04,100
2024-05-23 13:12:00,212.075,212.075,212.075,212.075,100
2024-05-23 13:13:00,212.075,212.155,212.075,212.14,1200
2024-05-23 13:14:00,212.09,212.09,212.07,212.07,854
2024-05-23 13:16:00,211.99,211.99,211.89,211.99,600
2024-05-23 13:18:00,212.01,212.01,211.93,211.93,352
2024-05-23 13:20:00,211.85,211.85,211.83,211.83,331
2024-05-23 13:21:00,211.82,211.8847,211.82,211.835,372
2024-05-23 13:22:00,211.8638,211.8869,211.8638,211.8869,318
2024-05-23 13:23:00,211.76,211.76,211.76,211.76,100
2024-05-23 13:24:00,211.77,211.9,211.77,211.85,700
2024-05-23 13:25:00,211.8,211.8,211.8,211.8,100
2024-05-23 13:26:00,211.79,211.835,211.79,211.835,232
2024-05-23 13:27:00,211.9,211.9,211.84,211.84,214
2024-05-23 13:28:00,211.84,211.91,211.84,211.88,700
2024-05-23 13:29:00,211.88,211.88,211.83,211.83,623
2024-05-23 13:31:00,211.79,211.815,211.79,211.815,300
2024-05-23 13:32:00,211.78,211.81,211.67,211.67,531
2024-05-23 13:33:00,211.66,211.725,211.66,211.6625,2400
2024-05-23 13:34:00,211.745,211.88,211.735,211.88,13800
2024-05-23 13:35:00,211.87,211.87,211.81,211.85,1300
2024-05-23 13:36:00,211.88,211.925,211.875,211.925,1294
2024-05-23 13:37:00,211.92,211.94,211.76,211.8,3405
2024-05-23 13:38:00,211.775,211.87,211.775,211.83,1239
2024-05-23 13:39:00,211.83,211.83,211.69,211.73,1500
2024-05-23 13:40:00,211.76,211.76,211.76,211.76,200
2024-05-23 13:41:00,211.76,211.82,211.73,211.82,1456
2024-05-23 13:42:00,211.7223,211.76,211.7223,211.755,1426
2024-05-23 13:43:00,211.765,211.8099,211.69,211.73,1700
2024-05-23 13:44:00,211.735,211.81,211.735,211.81,900
2024-05-23 13:45:00,211.75,211.8099,211.75,211.755,1300
2024-05-23 13:46:00,211.77,211.79,211.48,211.525,11264
2024-05-23 13:47:00,211.525,211.54,211.525,211.535,790
2024-05-23 13:48:00,211.5899,211.59,211.5325,211.57,1995
2024-05-23 13:49:00,211.49,211.54,211.45,211.54,870
2024-05-23 13:50:00,211.5,211.565,211.5,211.565,2816
2024-05-23 13:51:00,211.61,211.614,211.59,211.59,500
2024-05-23 13:52:00,211.6,211.69,211.5899,211.69,705
2024-05-23 13:53:00,211.69,211.69,211.62,211.68,461
2024-05-23 13:54:00,211.69,211.69,211.62,211.62,400
2024-05-23 13:55:00,211.6,211.67,211.6,211.6,1186
2024-05-23 13:56:00,211.6,211.6,211.53,211.54,1147
2024-05-23 13:57:00,211.63,211.76,211.63,211.71,1941
2024-05-23 13:58:00,211.71,211.94,211.71,211.94,2362
2024-05-23 13:59:00,211.885,211.99,211.885,211.99,1341
2024-05-23 14:00:00,211.96,212.14,211.96,212.09,5433
2024-05-23 14:01:00,212.14,212.15,212.11,212.15,600
2024-05-23 14:02:00,212.08,212.15,212.02,212.13,5041
2024-05-23 14:03:00,212.09,212.22,212.07,212.125,15710
2024-05-23 14:04:00,212.17,212.18,212.1,212.13,3690
2024-05-23 14:05:00,212.13,212.13,212.01,212.04,3466
2024-05-23 14:06:00,212.0,212.04,211.87,211.885,3100
2024-05-23 14:07:00,211.885,211.96,211.885,211.96,1043
2024-05-23 14:08:00,211.96,212.14,211.96,212.14,766
2024-05-23 14:09:00,212.31,212.31,212.31,212.31,100
2024-05-23 14:10:00,212.23,212.23,212.23,212.23,100
2024-05-23 14:11:00,212.16,212.21,212.15,212.15,1362
2024-05-23 14:12:00,212.155,212.215,212.15,212.205,1926
2024-05-23 14:13:00,212.25,212.28,212.235,212.235,5539
2024-05-23 14:14:00,212.17,212.24,211.99,211.99,3043
2024-05-23 14:15:00,212.03,212.03,211.98,211.98,300
2024-05-23 14:16:00,211.97,212.1,211.92,211.92,15275
2024-05-23 14:17:00,211.89,212.1,211.89,212.1,1200
2024-05-23 14:18:00,212.0,212.01,211.98,212.01,400
2024-05-23 14:19:00,211.985,211.99,211.85,211.85,1462
2024-05-23 14:20:00,211.82,211.92,211.82,211.92,509
2024-05-23 14:21:00,211.905,211.9076,211.9,211.9076,591
2024-05-23 14:22:00,211.9,211.905,211.82,211.825,2100
2024-05-23 14:23:00,211.79,211.8614,211.79,211.825,530
2024-05-23 14:24:00,211.825,211.93,211.825,211.93,1200
2024-05-23 14:25:00,211.93,211.94,211.915,211.94,673
2024-05-23 14:26:00,211.915,211.96,211.915,211.96,2343
2024-05-23 14:27:00,211.99,212.0,211.96,211.98,1147
2024-05-23 14:28:00,212.02,212.02,211.93,211.93,12626
2024-05-23 14:29:00,211.965,211.965,211.965,211.965,1105
